z_star,x_transmissibility,y_fragmentation,Q_factor,omega_burst,omega_shear,p_occ,nu_t_resonant,nu_t_DNS,tau_turbulent
1.2691635416440485,0.11315256484822195,0.1025383270832881,165.52722489266716,0.002517209280448252,0.6186718125451669,0.6933392930888044,1.1702706287550575e-07,1.7707528957450882e-08,8.688161412723161e-08
1.323146828630652,0.11748799328943271,0.10264629365726131,171.68860526283817,0.0024268743171906577,0.598209100877277,0.7082699730135789,1.3437095861447014e-07,2.002243390111227e-08,9.645831640413597e-08
1.3794262698781186,0.12196664591298362,0.10275885253975624,178.03815860895696,0.002340322265306245,0.5785177997113672,0.7225601584162087,1.540253589375651e-07,2.2637918441182965e-08,1.0692769410277647e-07
1.4380995312509033,0.1265912102264735,0.10287619906250181,184.5779850637227,0.002257401750933726,0.5595646878105331,0.736224952990496,1.7627035906342576e-07,2.5592641635219e-08,1.183616021274917e-07
1.4992684327860455,0.13136422741992898,0.1029985368655721,191.30984490300796,0.0021779677197371217,0.5413178899501467,0.7492811794379877,2.0141699880906822e-07,2.8930167866314466e-08,1.3083674975449922e-07
1.563039125388988,0.13628806908270283,0.10312607825077798,198.23511869318273,0.0021018811874174534,0.5237468252625034,0.7617470095745775,2.2981026310617602e-07,3.26995771767374e-08,1.4443487485752036e-07
1.6295222750450693,0.1413649122161604,0.10325904455009015,205.3547650456693,0.002029009000955022,0.5068221579401156,0.7736416352985044,2.618323029790361e-07,3.6956149347262645e-08,1.592428953771183e-07
1.6988332548663687,0.14659671249955203,0.10339766650973274,212.66927598277036,0.001959223610186285,0.49051575020379024,0.784984978240072,2.979058804708745e-07,4.176213023223614e-08,1.7535303173915e-07
1.7710923453071794,0.15198517577618445,0.10354218469061437,220.17862994245073,0.0018924028493390711,0.4748006174438005,0.7957974355977767,3.3849803825273806e-07,4.718758976841716e-08,1.9286289307909827e-07
1.8464249428955435,0.15753172773864008,0.1036928498857911,227.88224247691323,0.0018284297281692728,0.45965088544439187,0.806099659480436,3.8412399123713333e-07,5.331138206651623e-08,2.1187551923109858e-07
1.9249617778430985,0.16323748180553335,0.1038499235556862,235.77891473073998,0.001767192232360985,0.44504174960352283,0.8159123669936994,4.353512333583181e-07,6.022221907285998e-08,2.324993695030049e-07
2.0068391409108526,0.1691032051982842,0.10401367828182172,243.86677981924333,0.0017085831328707602,0.4309494360612095,0.8252561783089254,4.928038476793519e-07,6.801987045915998e-08,2.5484824829545307e-07
2.092199119924592,0.17512928324481108,0.1041843982398492,252.14324726669062,0.0016524998039148774,0.4173511646511147,0.8341514800132765,5.571670020466639e-07,7.68165036648055e-08,2.790411566512142e-07
2.181189846350362,0.18131568195802827,0.10436237969270074,260.604945707332,0.0015988440493166897,0.4042251135911534,0.8426183111456645,6.291916055394219e-07,8.673817938148399e-08,3.052020578637276e-07
2.2739657523579275,0.18766190896071058,0.10454793150471586,269.24766409976127,0.0015475219369490386,0.391550385829914,0.8506762694603981,7.096990928588105e-07,9.792651923622187e-08,3.3345954435840866e-07
2.370687838818298,0.19416697285475318,0.1047413756776366,278.0662917570547,0.0014984436410246608,0.37930697696669324,0.8583444356181138,7.995862944823204e-07,1.1054056399662765e-07,3.639463922209069e-07
2.471523954700416,0.20082934116218432,0.10494304790940084,287.05475755130124,0.0014515232920053653,0.3674757446639379,0.8656413131731014,8.998303397913543e-07,1.2475884228984056e-07,3.9679898902323855e-07
2.57664908835185,0.20764689699748887,0.1051532981767037,296.20596871134404,0.001406678833918816,0.3560383794719953,0.8725847824006088,1.0114935284023758e-06,1.407816715906251e-07,4.32156620038551e-07
2.686245671168975,0.2146168946658611,0.10537249134233796,305.51174969652084,0.0013638318888899077,0.34497737698733905,0.8791920661818906,1.1357280915499039e-06,1.5883371508741566e-07,4.701605975924668e-07
2.800503894183631,0.2217359144198262,0.10560100778836727,314.96278169646223,0.001322907628712205,0.3342760112669528,0.8854797063347136,1.2737807505689885e-06,1.791668199673099e-07,5.109532182345921e-07
2.9196220381156395,0.2289998166470915,0.10583924407623128,324.5485433770008,0.0012838346533038051,0.32391830942342337,0.8914635489398833,1.426996963327931e-06,2.0206316465686186e-07,5.546765326962508e-07
3.0438068174639676,0.23640369580527865,0.10608761363492794,334.25725356420764,0.0012465448759113585,0.3138890273275805,0.8971587373681661,1.596824731936703e-06,2.2783874459422803e-07,6.014709143042834e-07
3.17327373923363,0.2439418344640005,0.10634654747846727,344.07581663155514,0.0012109734149460545,0.304173626348336,0.9025797118554506,1.7848178263273322e-06,2.5684722816214246e-07,6.51473412726167e-07
3.3082474769208927,0.2516076578611644,0.10661649495384179,353.98977142809093,0.0011770584923562063,0.2947582510627698,0.9077402146064512,1.9926382585611156e-06,2.8948421644467786e-07,7.048158817130853e-07
3.448962260405758,0.25939368942785085,0.10689792452081152,363.9832446569398,0.0011447413384629338,0.28562970787357206,0.912653299528405,2.222057822234115e-06,3.2619194243826934e-07,7.616228719714991e-07
3.5956622824283464,0.26729150778398764,0.1071913245648567,374.0389096819045,0.0011139661032083916,0.27677544447569014,0.917331345806148,2.4749584904888676e-06,3.674644471922272e-07,8.220092835167273e-07
