frequency,power
8.291700000000002,0.05235307765891534
8.391600000000002,0.05108172947374119
8.491500000000002,0.04985790781651748
8.591400000000002,0.04867923763880171
8.691300000000002,0.047543492621772335
8.791200000000003,0.04644858398365674
8.891100000000003,0.04539255026975202
8.991000000000003,0.04437354802731683
9.090900000000003,0.04338984327734865
9.190800000000003,0.042439803705441176
9.290700000000003,0.04152189150281068
9.390600000000003,0.04063465679538681
9.490500000000003,0.03977673160595914
9.590400000000002,0.03894682429984066
9.690300000000002,0.03814371447013824
9.790200000000002,0.03736624822254829
9.890100000000004,0.036613333824262795
9.990000000000004,0.03588393768494671
10.089900000000004,0.0351770806405221
10.189800000000004,0.03449183451422556
10.289700000000003,0.03382731893072435
10.389600000000003,0.03318269836255735
10.489500000000003,0.032557179389334764
10.589400000000003,0.031950008152041756
10.689300000000003,0.03136046798697615
10.789200000000003,0.03078787722456302
10.889100000000003,0.030231587139858466
10.989000000000003,0.029690980043304272
11.088900000000004,0.02916546750009781
11.188800000000004,0.028654488668845342
11.288700000000004,0.028157508750056348
11.388600000000004,0.027674017536350185
11.488500000000004,0.027203528056768816
11.588400000000004,0.02674557530806355
11.688300000000003,0.02629971506678372
11.788200000000003,0.02586552277609162
11.888100000000003,0.0254425925023146
11.988000000000003,0.025030535955670778
12.087900000000003,0.02462898157126042
12.187800000000003,0.02423757364562952
12.287700000000005,0.023855971525412915
12.387600000000004,0.02348384884418293
12.487500000000004,0.02312089280449295
12.587400000000004,0.022766803501880557
12.687300000000004,0.022421293288159245
12.787200000000004,0.022084086171220724
12.887100000000004,0.02175491724919636
12.987000000000004,0.02143353217655358
13.086900000000004,0.021119686660107183
13.186800000000003,0.020813145983103024
13.286700000000003,0.020513684555477196
13.386600000000005,0.020221085488834157
13.486500000000005,0.019935140194268373
13.586400000000005,0.019655648002083696
13.686300000000005,0.01938241580160808
13.786200000000004,0.019115257700132785
13.886100000000004,0.018853994699864512
13.986000000000004,0.018598454391559473
14.085900000000004,0.01834847066411508
14.185800000000004,0.018103883429106158
14.285700000000004,0.017864538359158667
14.385600000000004,0.017630286639761024
14.485500000000004,0.01740098473342992
14.585400000000005,0.017176494155639516
14.685300000000005,0.016956681261796547
14.785200000000005,0.016741417044723
14.885100000000005,0.016530576941988402
